source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
XX_A8D5_DKO_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A8D5_DKO_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A8D5_DKO_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C9_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C9_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C9_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R2_SCX_4	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R2_SCX_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R2_SCX_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R3_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R3_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R3_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C6_Klhl13_R2_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C6_Klhl13_R2_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C6_Klhl13_R2_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A3_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A3_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A3_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A8D5_DKO_R1_SCX_4	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A8D5_DKO_R1_SCX_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A8D5_DKO_R1_SCX_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C6_Klhl13_R2_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C6_Klhl13_R2_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C6_Klhl13_R2_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_B1_Klhl13_R3_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XX_B1_Klhl13_R3_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_B1_Klhl13_R3_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_B1_Klhl13_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_B1_Klhl13_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_B1_Klhl13_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A8D5_DKO_R2_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A8D5_DKO_R2_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A8D5_DKO_R2_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_H6-2_Klhl13_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_H6-2_Klhl13_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_H6-2_Klhl13_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_B1_Klhl13_R1_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_B1_Klhl13_R1_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_B1_Klhl13_R1_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F12_R3_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F12_R3_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F12_R3_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F1_R1_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F1_R1_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F1_R1_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C6_Klhl13_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C6_Klhl13_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C6_Klhl13_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_H6-2_Klhl13_R1_SCX_5	Mus musculus	Embryonic stem cell	not available	not available	1	XX_H6-2_Klhl13_R1_SCX_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_H6-2_Klhl13_R1_SCX_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_H6-2_Klhl13_R2_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_H6-2_Klhl13_R2_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_H6-2_Klhl13_R2_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A3_R1_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A3_R1_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A3_R1_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R1_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R1_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R1_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C6_Klhl13_R2_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C6_Klhl13_R2_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C6_Klhl13_R2_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C9_R1_SCX_4	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C9_R1_SCX_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C9_R1_SCX_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F12_R1_SCX_5	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F12_R1_SCX_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F12_R1_SCX_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C6_Klhl13_R1_SCX_5	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C6_Klhl13_R1_SCX_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C6_Klhl13_R1_SCX_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_B1_Klhl13_R2_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XX_B1_Klhl13_R2_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_B1_Klhl13_R2_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_D1_Klhl13_R1_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_D1_Klhl13_R1_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_D1_Klhl13_R1_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A8D5_DKO_R2_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A8D5_DKO_R2_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A8D5_DKO_R2_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F12_R3_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F12_R3_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F12_R3_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F1_R3_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F1_R3_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F1_R3_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A8D5_DKO_R3_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A8D5_DKO_R3_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A8D5_DKO_R3_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C9_R3_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C9_R3_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C9_R3_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F12_R3_SCX_5	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F12_R3_SCX_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F12_R3_SCX_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R1_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R1_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R1_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C6_Klhl13_R3_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C6_Klhl13_R3_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C6_Klhl13_R3_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_H6-2_Klhl13_R1_SCX_4	Mus musculus	Embryonic stem cell	not available	not available	1	XX_H6-2_Klhl13_R1_SCX_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_H6-2_Klhl13_R1_SCX_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_B1_Klhl13_R2_SCX_3	Mus musculus	Embryonic stem cell	not available	not available	1	XX_B1_Klhl13_R2_SCX_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_B1_Klhl13_R2_SCX_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A3_R3_D1	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A3_R3_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A3_R3_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R3_SCX_4	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R3_SCX_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R3_SCX_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_A8D5_DKO_R2_SCX_4	Mus musculus	Embryonic stem cell	not available	not available	1	XX_A8D5_DKO_R2_SCX_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_A8D5_DKO_R2_SCX_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XX_C2E2_DKO_R2_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XX_C2E2_DKO_R2_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XX_C2E2_DKO_R2_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
XO_F12_R1_SCX_X	Mus musculus	Embryonic stem cell	not available	not available	1	XO_F12_R1_SCX_X	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	XO_F12_R1_SCX_X.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Embryonic stem cell
