source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[individual]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	FEMALE_OVARY_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	FEMALE_OVARY_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	FEMALE_OVARY_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	FEMALE_OVARY_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	FEMALE_OVARY_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	FEMALE_OVARY_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	FEMALE_OVARY_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_ovary	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_ovary_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	FEMALE_OVARY_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	FEMALE_PANCREAS_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	FEMALE_PANCREAS_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	FEMALE_PANCREAS_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	FEMALE_PANCREAS_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	13	1	FEMALE_PANCREAS_13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	14	1	FEMALE_PANCREAS_14.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	15	1	FEMALE_PANCREAS_15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	16	1	FEMALE_PANCREAS_16.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	17	1	FEMALE_PANCREAS_17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	18	1	FEMALE_PANCREAS_18.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	19	1	FEMALE_PANCREAS_19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	2	1	FEMALE_PANCREAS_2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	FEMALE_PANCREAS_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	FEMALE_PANCREAS_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	FEMALE_PANCREAS_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	FEMALE_PANCREAS_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	FEMALE_PANCREAS_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	FEMALE_PANCREAS_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	FEMALE_PANCREAS_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_pancreas	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_pancreas_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	FEMALE_PANCREAS_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264
female_10.55y_proximal_bile_duct	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=bile duct;AC=UBERON:0002394	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_proximal_bile_duct_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	FEMALE_PBD_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=bile duct;AC=UBERON:0002394
female_10.55y_proximal_bile_duct	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=bile duct;AC=UBERON:0002394	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_proximal_bile_duct_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	FEMALE_PBD_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=bile duct;AC=UBERON:0002394
female_10.55y_proximal_bile_duct	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=bile duct;AC=UBERON:0002394	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_proximal_bile_duct_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	FEMALE_PBD_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=bile duct;AC=UBERON:0002394
female_10.55y_proximal_bile_duct	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=bile duct;AC=UBERON:0002394	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_proximal_bile_duct_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	FEMALE_PBD_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=bile duct;AC=UBERON:0002394
