source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2014_Sample18_Mobio_FASP_Elite_Run2_07	2014_Sample18_Mobio_FASP_Elite_Run2_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample18_Mobio_FASP_Elite_Run2_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample18_Mobio_FASP_Elite_Run2_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample18_Mobio_FASP_Elite_Run2_08	2014_Sample18_Mobio_FASP_Elite_Run2_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample18_Mobio_FASP_Elite_Run2_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample18_Mobio_FASP_Elite_Run2_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample19_Mobio_FASP_Elite_Run1_02	2014_Sample19_Mobio_FASP_Elite_Run1_02	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample19_Mobio_FASP_Elite_Run1_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample19_Mobio_FASP_Elite_Run1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample19_Mobio_FASP_Elite_Run1_08	2014_Sample19_Mobio_FASP_Elite_Run1_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample19_Mobio_FASP_Elite_Run1_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample19_Mobio_FASP_Elite_Run1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample19_Mobio_FASP_Elite_Run2_10	2014_Sample19_Mobio_FASP_Elite_Run2_10	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample19_Mobio_FASP_Elite_Run2_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample19_Mobio_FASP_Elite_Run2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample1_Mobio_FASP_Elite_Run1_09	2014_Sample1_Mobio_FASP_Elite_Run1_09	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample1_Mobio_FASP_Elite_Run1_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample1_Mobio_FASP_Elite_Run1_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample1_Mobio_FASP_Elite_Run1_10	2014_Sample1_Mobio_FASP_Elite_Run1_10	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample1_Mobio_FASP_Elite_Run1_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample1_Mobio_FASP_Elite_Run1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample1_Mobio_FASP_Elite_Run2_02	2014_Sample1_Mobio_FASP_Elite_Run2_02	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample1_Mobio_FASP_Elite_Run2_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample1_Mobio_FASP_Elite_Run2_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample1_Mobio_FASP_Elite_Run2_05	2014_Sample1_Mobio_FASP_Elite_Run2_05	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample1_Mobio_FASP_Elite_Run2_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample1_Mobio_FASP_Elite_Run2_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample1_Mobio_FASP_Elite_Run2_11	2014_Sample1_Mobio_FASP_Elite_Run2_11	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample1_Mobio_FASP_Elite_Run2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample1_Mobio_FASP_Elite_Run2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample20_Mobio_FASP_Elite_Run1_04	2014_Sample20_Mobio_FASP_Elite_Run1_04	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample20_Mobio_FASP_Elite_Run1_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample20_Mobio_FASP_Elite_Run1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample20_Mobio_FASP_Elite_Run1_06	2014_Sample20_Mobio_FASP_Elite_Run1_06	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample20_Mobio_FASP_Elite_Run1_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample20_Mobio_FASP_Elite_Run1_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample20_Mobio_FASP_Elite_Run1_08	2014_Sample20_Mobio_FASP_Elite_Run1_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample20_Mobio_FASP_Elite_Run1_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample20_Mobio_FASP_Elite_Run1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample20_Mobio_FASP_Elite_Run1_10	2014_Sample20_Mobio_FASP_Elite_Run1_10	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample20_Mobio_FASP_Elite_Run1_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample20_Mobio_FASP_Elite_Run1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample20_Mobio_FASP_Elite_Run1_11	2014_Sample20_Mobio_FASP_Elite_Run1_11	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample20_Mobio_FASP_Elite_Run1_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample20_Mobio_FASP_Elite_Run1_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample20_Mobio_FASP_Elite_Run2_03	2014_Sample20_Mobio_FASP_Elite_Run2_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample20_Mobio_FASP_Elite_Run2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample20_Mobio_FASP_Elite_Run2_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample2_Mobio_FASP_Elite_Run1_02	2014_Sample2_Mobio_FASP_Elite_Run1_02	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample2_Mobio_FASP_Elite_Run1_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample2_Mobio_FASP_Elite_Run1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample2_Mobio_FASP_Elite_Run1_03	2014_Sample2_Mobio_FASP_Elite_Run1_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample2_Mobio_FASP_Elite_Run1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample2_Mobio_FASP_Elite_Run1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample2_Mobio_FASP_Elite_Run1_10	2014_Sample2_Mobio_FASP_Elite_Run1_10	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample2_Mobio_FASP_Elite_Run1_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample2_Mobio_FASP_Elite_Run1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample2_Mobio_FASP_Elite_Run2_02	2014_Sample2_Mobio_FASP_Elite_Run2_02	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample2_Mobio_FASP_Elite_Run2_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample2_Mobio_FASP_Elite_Run2_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample3_Mobio_FASP_Elite_Run1_03	2014_Sample3_Mobio_FASP_Elite_Run1_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample3_Mobio_FASP_Elite_Run1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample3_Mobio_FASP_Elite_Run1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample3_Mobio_FASP_Elite_Run1_04	2014_Sample3_Mobio_FASP_Elite_Run1_04	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample3_Mobio_FASP_Elite_Run1_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample3_Mobio_FASP_Elite_Run1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample3_Mobio_FASP_Elite_Run2_02	2014_Sample3_Mobio_FASP_Elite_Run2_02	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample3_Mobio_FASP_Elite_Run2_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample3_Mobio_FASP_Elite_Run2_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample3_Mobio_FASP_Elite_Run2_07	2014_Sample3_Mobio_FASP_Elite_Run2_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample3_Mobio_FASP_Elite_Run2_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample3_Mobio_FASP_Elite_Run2_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample3_Mobio_FASP_Elite_Run2_11	2014_Sample3_Mobio_FASP_Elite_Run2_11	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample3_Mobio_FASP_Elite_Run2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample3_Mobio_FASP_Elite_Run2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample4_Mobio_FASP_Elite_Run1_03	2014_Sample4_Mobio_FASP_Elite_Run1_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample4_Mobio_FASP_Elite_Run1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample4_Mobio_FASP_Elite_Run1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample4_Mobio_FASP_Elite_Run1_11	2014_Sample4_Mobio_FASP_Elite_Run1_11	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample4_Mobio_FASP_Elite_Run1_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample4_Mobio_FASP_Elite_Run1_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample4_Mobio_FASP_Elite_Run2_06	2014_Sample4_Mobio_FASP_Elite_Run2_06	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample4_Mobio_FASP_Elite_Run2_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample4_Mobio_FASP_Elite_Run2_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample4_Mobio_FASP_Elite_Run2_09	2014_Sample4_Mobio_FASP_Elite_Run2_09	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample4_Mobio_FASP_Elite_Run2_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample4_Mobio_FASP_Elite_Run2_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample5_Mobio_FASP_Elite_Run1_05	2014_Sample5_Mobio_FASP_Elite_Run1_05	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample5_Mobio_FASP_Elite_Run1_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample5_Mobio_FASP_Elite_Run1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample5_Mobio_FASP_Elite_Run1_07	2014_Sample5_Mobio_FASP_Elite_Run1_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample5_Mobio_FASP_Elite_Run1_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample5_Mobio_FASP_Elite_Run1_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample5_Mobio_FASP_Elite_Run1_08	2014_Sample5_Mobio_FASP_Elite_Run1_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample5_Mobio_FASP_Elite_Run1_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample5_Mobio_FASP_Elite_Run1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample5_Mobio_FASP_Elite_Run2_03	2014_Sample5_Mobio_FASP_Elite_Run2_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample5_Mobio_FASP_Elite_Run2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample5_Mobio_FASP_Elite_Run2_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample5_Mobio_FASP_Elite_Run2_11	2014_Sample5_Mobio_FASP_Elite_Run2_11	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample5_Mobio_FASP_Elite_Run2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample5_Mobio_FASP_Elite_Run2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
