source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
OR7_20131007_NL_ABC_LFQ_scerevisiae_b2myr_t60_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b2myr_t60_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b2myr_t60_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b2myr_t60_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b2myr_t60_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b2myr_t60_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t0_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t0_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t0_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t0_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t0_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t0_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t120_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t120_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t120_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t120_rep3	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t120_rep3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t120_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t180_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t180_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t180_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t180_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t180_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t180_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t30_rep3	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t30_rep3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t30_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t30_rep4	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t30_rep4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t30_rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t60_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t60_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t60_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t60_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t60_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3_t60_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t0_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t0_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t0_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t0_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t0_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t0_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t120_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t120_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t120_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t120_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t120_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t120_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t180_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t180_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t180_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t180_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t180_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t180_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t30_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t30_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t30_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t30_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t30_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t30_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t60_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t60_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t60_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t60_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t60_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20131007_NL_ABC_LFQ_scerevisiae_b3myr_t60_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_0min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_0min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_0min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_0min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_0min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_0min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_120min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_120min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_120min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_180min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_180min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_180min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_30min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_30min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_30min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_30min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_30min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_30min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_60min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_60min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_ctrl_60min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_0min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_0min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_0min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_120min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_120min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_120min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_120min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_120min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_120min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_180min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_180min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_180min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_180min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_180min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_180min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_30min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_30min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_30min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_30min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_30min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_30min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_60min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_60min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_60min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_60min_rep2	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_60min_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B1_myr_60min_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
OR7_20140109_NL_ABC_LFQ_phospho_B2_ctrl_0min_rep1	Saccharomyces cerevisiae	not available	not available	1	OR7_20140109_NL_ABC_LFQ_phospho_B2_ctrl_0min_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	OR7_20140109_NL_ABC_LFQ_phospho_B2_ctrl_0min_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
